id_these,ID_hackathon_auteur,titre,nom_auteur,prenom_auteur,genre_auteur,annee_promo,sujet_date_min,sujet_date_max,url
ENCPOS_1864_12,h2666,Essai sur la domination des empereurs d’Allemagne en Dauphiné et en Provence au Moyen Âge,"Ripert-Monclar, De",François,male,1864,1902,1350,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1864_12
ENCPOS_1864_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1864_NEXT
ENCPOS_1864_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1864_PREV
ENCPOS_1865_01,h0112,La taille royale au XVe siècle,Barbier De La Serre,Roger-Charles,male,1865,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_01
ENCPOS_1865_02,h0210,Essai sur la vie et les œuvres d’Alain Chartier,Bernard,Daniel,male,1865,1903,1449,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_02
ENCPOS_1865_03,h0240,Essai sur la diplomatique de saint Léon IX (1049-1054),Bertrand,Laurent-Arthur,male,1865,1902,1054,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_03
ENCPOS_1865_04,h0439,Essai sur le texte ancien et la chronologie du cartulaire de Brioude (Liber de honoribus sancto Juliano collatis),Bruel,Alexandre,male,1865,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_04
ENCPOS_1865_05,h0870,Essai sur les finances publiques au Moyen Âge (987-1328),Denis De Senneville,Gaston-Henri,male,1865,1902,1328,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_05
ENCPOS_1865_06,h0927,"Essai sur la vie et les principales œuvres de Pierre de La Palu, patriarche de Jérusalem, 1275 ou 1280-1342",Doinel,Jules,male,1865,1903,1342,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_06
ENCPOS_1865_07,h1898,"Notice sur la vie et les ouvrages de Philippe de Maizières, chancelier de Chypre et Conseiller de Charles V; Étude sur le Songe du vieil pèlerin",Lefoullon,Anatole,male,1865,1903,1380,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_07
ENCPOS_1865_08,h2128,Du droit de marque ou droit de représailles au Moyen Âge,"Mas-Latrie, De",René,male,1865,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_08
ENCPOS_1865_09,h2814,Essai sur les procédés scéniques dans les drames liturgiques et les mystères du Moyen Âge,Sepet,Marius,male,1865,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_09
ENCPOS_1865_10,h2957,Essai sur l’état des personnes chez les Anglo-Saxons avant la bataille d’Hastings,Travers,Émile,male,1865,1902,1066,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_10
ENCPOS_1865_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_NEXT
ENCPOS_1865_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1865_PREV
ENCPOS_1866_01,h0720,"Les villes neuves en France du xie au XIVe siècle, étude sur leur origine, leur histoire, leur mode de formation, leur organisation  municipale et leurs privilèges",Courajod,Louis,male,1866,1902,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_01
ENCPOS_1866_02,h1098,De l’organisation du travail industriel à Paris aux XIIIe et XIVe siècles,Fagniez,Gustave,male,1866,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_02
ENCPOS_1866_03,h1957,"Essai sur deux comtes de Nevers : Hervé de Donzy, Guy de Forez, Mahaut de Courtenay, comtes et comtesse de Nevers de 1199 à 1257","Lespinasse, De",René,male,1866,1903,1257,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_03
ENCPOS_1866_04,h2149,Essai sur la législation des guerres féodales d’après les textes coutumiers et les actes du XIIIe et du XIVe siècle,Maupas,Émile,male,1866,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_04
ENCPOS_1866_05,h2222,"Essai sur l’organisation et la procédure des officialités dans les trois diocèses de Lausanne, Vienne et Grenoble",Molard,Francis,male,1866,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_05
ENCPOS_1866_06,h2852,Des études hébraïques et exégétiques au Moyen Âge chez les chrétiens d’Occident,Soury,Jules,male,1866,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_06
ENCPOS_1866_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1866_PREV
ENCPOS_1867_01,h0158,"Étude sur les maisons-Dieu au Moyen Âge, et particulièrement aux XIIe et XIIIe siècles","Beaucorps, De",Maxime,male,1867,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_01
ENCPOS_1867_02,h0320,"La langue française à Metz d’après les documents originaux du XIIIe siècle, monographie du dialecte lorrain",Bonnardot,François,male,1867,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_02
ENCPOS_1867_03,h0532,"Influence du droit romain sur la jurisprudence civile du XIIIe siècle, étudiée principalement dans les Olim",Cauwès,Paul-Louis,male,1867,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_03
ENCPOS_1867_04,h0599,Essai sur l’histoire du commerce extérieur de la  Bretagne au Moyen Âge,Chauffier,Louis-Marie,male,1867,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_04
ENCPOS_1867_05,h0957,"Recherches sur le lieu d’origine, la famille et la vie de Guillaume des Roches, sénéchal d’Anjou, du Maine et de Touraine, jusqu’à la conquête de ces trois provinces par Philippe-Auguste (1040-1204)",Dubois,Gaston,male,1867,1902,1204,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_05
ENCPOS_1867_06,h0968,Étude sur Gautier de Coutances (1157-1207),Duchemin,Victor-Tranquille,male,1867,1903,1207,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_06
ENCPOS_1867_07,h1835,"Essai sur l’office d’armes au Moyen Âge : rois, maréchaux, hérauts, poursuivants d’armes",Le Grand,Étienne,male,1867,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_07
ENCPOS_1867_08,h2614,Seigneurie du roi de France sur la république de Gênes (1396-1409),Rendu,Armand,male,1867,1903,1409,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_08
ENCPOS_1867_09,h2923,Études sur l’architecture religieuse de l’Agenais du Xe au XVIe siècle,Tholin,Georges,male,1867,1902,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_09
ENCPOS_1867_10,h3034,"L’abbaye Saint-Victor de Paris, depuis sa fondation jusqu’au temps de saint Louis, 1108-1229 : histoire, état intérieur, enseignement de son école",Vétault,Alphonse,male,1867,1903,1229,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_10
ENCPOS_1867_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_NEXT
ENCPOS_1867_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1867_PREV
ENCPOS_1868_01,h0066,Guiraut Riquier de Narbonne et les derniers temps de la poésie provençale,Aubry-Vitet,Eugène,male,1868,1903,1292,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_01
ENCPOS_1868_02,h0493,"Essai sur le grafio, depuis son origine jusqu’à la fin des temps mérovingiens",Calmettes,Fernand,male,1868,1901,799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_02
ENCPOS_1868_03,h0544,Des charges du clergé au Moyen Âge,Cerise,Guillaume,male,1868,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_03
ENCPOS_1868_04,h0575,Essai sur l’administration de Louis XI en Dauphiné avant son avènement au trône,Charavay,Étienne,male,1868,1903,1461,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_04
ENCPOS_1868_05,h0928,Recherches sur l’introduction du christianisme dans les campagnes et l’origine des paroisses rurales en Normandie,Dolbet,François,male,1868,1899,1000,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_05
ENCPOS_1868_06,h0932,De l’apostolicité de l’Église de Reims et de ses principales dignités,Doncœur,Armand,male,1868,1901,1850,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_06
ENCPOS_1868_07,h1442,Recherches sur l’office de connétable,Guérin,Paul,male,1868,1901,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_07
ENCPOS_1868_08,h1528,Le Roman de Mélusine : essai de bibliographie et de critique,Herbet,Félix,male,1868,1903,1394,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_08
ENCPOS_1868_09,h1535,Essai sur l’agriculture en Brie au XIIIe et XIVe siècle,Héron De Villefosse,Antoine,male,1868,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_09
ENCPOS_1868_10,h1855,"Recherches historiques sur les comtes héréditaires de Vermandois ixe-XIIIe siècle, avec un catalogue de leurs actes",Le Proux,Fernand,male,1868,1902,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_10
ENCPOS_1868_11,h2009,Le Songe du Vergier,Loth,Arthur,male,1868,1903,1380,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_11
ENCPOS_1868_12,h2190,Le prêt à intérêt en France jusqu’au XVe siècle,Meunier [Du Houssoy],Ernest,male,1868,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_12
ENCPOS_1868_13,h2378,Pierre Bersuire et sa traduction de Tite-Live considérée comme monument de la formation savante de la langue française au XIVe siècle,Pannier,Léopold,male,1868,1903,1362,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_13
ENCPOS_1868_14,h2422,De la forme et de la composition des chansons de geste,Pelletan,Camille,male,1868,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_14
ENCPOS_1868_15,h0953,La réaction féodale sous Louis X,Du Pontavice,Guy,male,1868,1903,1316,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_15
ENCPOS_1868_16,h2522,De la législation du vol pendant la période féodale,"Pontmartin, De",Henri,male,1868,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_16
ENCPOS_1868_17,h2663,"Essai historique sur la législation du douaire dans le droit germanique, le droit féodal, le droit coutumier",Rimasson,Jules,male,1868,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_17
ENCPOS_1868_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_NEXT
ENCPOS_1868_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1868_PREV
ENCPOS_1869_01,h1278,"Les origines du Parlement de Franche-Comté, étude sur l’organisation des tribunaux du souverain dans cette province du XIIe siècle au commencement du XVe",Gauthier,Jules,male,1869,1903,1450,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_01
ENCPOS_1869_02,h1348,Prolégomènes du cartulaire de l’église Notre-Dame de Saint-Omer,Giry,Arthur,male,1869,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_02
ENCPOS_1869_03,h1655,Essai sur les premiers traités de poétique française,Jouön [Des Longrais],Frédéric,male,1869,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_03
ENCPOS_1869_04,h2146,De la condition forestière de l’Orléanais au Moyen Âge et à la Renaissance,"Maulde, De",Alphonse-René,male,1869,1901,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_04
ENCPOS_1869_05,h2560,Introduction au cartulaire de l’abbaye de Baume-les-Moines,Prost,Bernard,male,1869,1902,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_05
ENCPOS_1869_06,h3166,Étude historique et philologique sur les noms de famille en France,Sculford,Henry,male,1869,1899,1850,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_06
ENCPOS_1869_07,h3007,Virgile : ses transformations et sa légende au Moyen Âge,Vaudoir-Lainé,Omer,male,1869,1899,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_07
ENCPOS_1869_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1869_PREV
ENCPOS_1872_01,h0455,Les étrangers à l’Université de Paris au Moyen Âge,Budinszky,Alexandre,male,1872,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_01
ENCPOS_1872_02,h1119,Jean de Bueil et le jouvencel,Favre,Camille,male,1872,1903,1483,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_02
ENCPOS_1872_03,h1796,Dissertation sur le commerce parisien sous les deux premières races,Laudy,André,male,1872,1901,1000,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_03
ENCPOS_1872_04,h2051,Étude historique sur les avoués et les vidames,Mallet,Alfred,male,1872,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_04
ENCPOS_1872_05,h2063,Étude sur les relations de Louis XI avec les Suisses,Mandrot,Bernard,male,1872,1903,1483,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_05
ENCPOS_1872_06,h2287,Essai sur l’architecture religieuse en Saintonge pendant le cours des xie et XIIe siècles,Musset,Georges,male,1872,1902,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_06
ENCPOS_1872_07,h2631,Les péages sur la navigation du Rhône,Reynaud,Félix,male,1872,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_07
ENCPOS_1872_08,h2742,Essai sur le gouvernement pontifical de Nicolas Ier,Roy,Jules,male,1872,1902,867,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_08
ENCPOS_1872_09,h2893,Étude sur les démembrements du comté d’Auvergne depuis la fin du XIIe siècle jusqu’en 1230,Teilhard,Emmanuel .,male,1872,1903,1230,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_09
ENCPOS_1872_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_NEXT
ENCPOS_1872_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1872_PREV
ENCPOS_1873_01,h0101,"Essai sur la diplomatique de Charles VII, d’après le formulaire des actes de ce roi, conservé à la Bibliothèque nationale, et d’après les documents originaux",Barbaud,Gabriel,male,1873,1903,1461,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_01
ENCPOS_1873_02,h0321,Étude sur la réunion de Lyon à la couronne,Bonnassieux,Pierre,male,1873,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_02
ENCPOS_1873_03,h0569,Essai sur l’industrie et le commerce à Metz du XIVe au XVIe siècle,"Chanteau, De",Francis,male,1873,1903,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_03
ENCPOS_1873_04,h0952,Histoire de la principauté de Talmond de 970 à 1145,Du Chêne,Arthur,male,1873,1902,1145,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_04
ENCPOS_1873_05,h0984,"Étude sur la diplomatique royale de Bourgogne-Jurane (888-1032), suivie d’un régeste des actes rodolphiens",Dufour,Théophile,male,1873,1902,1032,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_05
ENCPOS_1873_06,h1538,États généraux et autres assemblées représentatives de 1302 à 1350,Hervieu,Henri,male,1873,1903,1350,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_06
ENCPOS_1873_07,h1787,De l’origine des vicomtes de Limoges,"Lasteyrie, De",Robert,male,1873,1902,950,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_07
ENCPOS_1873_08,h2223,Catalogue des actes de Simon et Amaury de Montfort,Molinier,Auguste,male,1873,1902,1089,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_08
ENCPOS_1873_09,h2388,Examen critique et analytique de la chronique de Normandie,Parfouru,Paul,male,1873,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_09
ENCPOS_1873_10,h2396,Grands jours tenus à Poitiers de 1454 à 1634,Pasquier,Félix,male,1873,1903,1634,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_10
ENCPOS_1873_11,h2645,Étude sur l’administration de Louis VII,Richard,Jules-Marie,male,1873,1903,1180,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_11
ENCPOS_1873_12,h2670,Notice sur le consulat et l’administration consulaire d’Aurillac du XIIIe au XVIe siècle,Rivain,Camille,male,1873,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_12
ENCPOS_1873_13,h2678,Essai historique sur les écoles de la Franche-Comté pendant le Moyen Âge,Robert,Ulysse,male,1873,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_13
ENCPOS_1873_14,h2895,"La salle de la Diana à Montbrison, examen critique des opinions émises sur ce monument héraldique",Tempier,Benoît-Dauphin,male,1873,1903,1310,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_14
ENCPOS_1873_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_NEXT
ENCPOS_1873_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1873_PREV
ENCPOS_1874_01,h0664,"Vues sur l’histoire de l’organisation judiciaire en France du IXe au XIIIe siècle, considérée au point de vue des juridictions extraordinaires",Cohn,Isaac-Adolphe,male,1874,1902,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1874_01
ENCPOS_1874_02,h1471,"Droits de navigation sur la Seine du xie au XIVe siècle, depuis la Roche-Guyon jusqu’à Paris",Guilmoto,Gustave,male,1874,1902,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1874_02
ENCPOS_1874_03,h2254,Recherches sur le texte et les sources du Libro de Alexandre,Morel-Fatio,Alfred,male,1874,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1874_03
ENCPOS_1874_04,h2388,Étude historique sur la Maison-Dieu de Saint-Lo,Parfouru,Paul,male,1874,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1874_04
ENCPOS_1874_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1874_PREV
ENCPOS_1875_01,h0380,De la licence d’enseigner et du rôle de l’écolâtre au Moyen Âge,Bourbon,Georges,male,1875,1901,1757,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_01
ENCPOS_1875_02,h0647,Bertrand de Born. Classement  de ses poésies et des manuscrits qui les contiennent,Clédat,Léon,male,1875,1903,1215,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_02
ENCPOS_1875_03,h1909,Droit maritime privé de la Méditerranée du xie au XIVe siècle,Lelong,Eugène,male,1875,1902,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_03
ENCPOS_1875_05,h2519,Le Vivarais. Essai sur l’histoire politique de ce pays jusqu’à sa réunion à la couronne de France,Pontal,Édouard,male,1875,1902,1308,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_05
ENCPOS_1875_06,h2592,"Étude sur le dialecte picard dans le Ponthieu, d’après les chartes des XIIIe et XIVe siècles",Raynaud,Gaston-Charles,male,1875,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_06
ENCPOS_1875_07,h2654,Essai sur la vie claustrale et l’administration intérieure dans l’ordre et l’abbaye de Prémontré au XIIe et au XIIIe siècle,Richou,Gabriel,male,1875,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_07
ENCPOS_1875_08,h2898,"But, formes et effets de la tradition dans notre ancien droit français. Transformations qu’elle a subies",Terrat,Barthélémy,male,1875,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_08
ENCPOS_1875_09,h3012,"Le comte de Bourgogne Othon IV : sa vie, ses actes, son administration et ses rapports avec Philippe le Bel",Vayssière,Louis-Augustin,male,1875,1903,1218,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_09
ENCPOS_1875_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_NEXT
ENCPOS_1875_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_PREV
ENCPOS_1876_01,h0182,"Simon de Montfort, comte de Leicester (1210 ? -1265)",Bémont,Charles,male,1876,1903,1265,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_01
ENCPOS_1876_02,h0198,Étude sur Richard de Cluni,Berger,Élie,male,1876,1903,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_02
ENCPOS_1876_03,h0858,"Aymeri de Narbonne, chanson de geste inédite du XIIIe siècle : texte critique et commentaire",Demaison,Louis,male,1876,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_03
ENCPOS_1876_04,h1155,Histoire de l’administration du trésor de Notre-Dame de Paris pendant le Moyen Âge,"Flamare, De",Henri,male,1876,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_04
