id_these;ID_hackathon_auteur;titre;nom_auteur;prenom_auteur;genre_auteur;annee_promo;sujet_date_min;sujet_date_max;url;id_hackaton;Places
ENCPOS_1875_05;h2519;Le Vivarais. Essai sur l’histoire politique de ce pays jusqu’à sa réunion à la couronne de France;Pontal;Édouard;male;1875;1902;1308;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_05;h2519;Vivarais
ENCPOS_1875_06;h2592;Étude sur le dialecte picard dans le Ponthieu, d’après les chartes des XIIIe et XIVe siècles;Raynaud;Gaston-Charles;male;1875;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_06;h2592;Ponthieu
ENCPOS_1875_07;h2654;Essai sur la vie claustrale et l’administration intérieure dans l’ordre et l’abbaye de Prémontré au XIIe et au XIIIe siècle;Richou;Gabriel;male;1875;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_07;h2654;abbaye de Prémontré
ENCPOS_1875_09;h3012;Le comte de Bourgogne Othon IV : sa vie, ses actes, son administration et ses rapports avec Philippe le Bel;Vayssière;Louis-Augustin;male;1875;1903;1218;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1875_09;h3012;Bourgogne
ENCPOS_1876_01;h0182;Simon de Montfort, comte de Leicester (1210 ? -1265);Bémont;Charles;male;1876;1903;1265;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_01;h0182;Leicester
ENCPOS_1876_03;h0858;Aymeri de Narbonne, chanson de geste inédite du XIIIe siècle : texte critique et commentaire;Demaison;Louis;male;1876;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_03;h0858;Aymeri de Narbonne
ENCPOS_1876_04;h1155;Histoire de l’administration du trésor de Notre-Dame de Paris pendant le Moyen Âge;Flamare, De;Henri;male;1876;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_04;h1155;Notre-Dame de Paris
ENCPOS_1876_05;h1509;La justice royale dans les îles normandes (Jersey, Guernesey, Auregny, Serk), depuis le XIIIe siècle jusqu’à nos jours;Havet;Julien;male;1876;1903;1876;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_05;h1509;Jersey
ENCPOS_1876_05;h1509;La justice royale dans les îles normandes (Jersey, Guernesey, Auregny, Serk), depuis le XIIIe siècle jusqu’à nos jours;Havet;Julien;male;1876;1903;1876;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_05;h1509;Guernesey
ENCPOS_1876_05;h1509;La justice royale dans les îles normandes (Jersey, Guernesey, Auregny, Serk), depuis le XIIIe siècle jusqu’à nos jours;Havet;Julien;male;1876;1903;1876;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_05;h1509;Auregny
ENCPOS_1876_05;h1509;La justice royale dans les îles normandes (Jersey, Guernesey, Auregny, Serk), depuis le XIIIe siècle jusqu’à nos jours;Havet;Julien;male;1876;1903;1876;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_05;h1509;Serk
ENCPOS_1876_06;h2067;De l’état des terres et des personnes dans la paroisse d’Amblainville (Vexin français) du XIIe au XVe siècle;Manneville, De;Aymar;male;1876;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_06;h2067;Amblainville
ENCPOS_1876_06;h2067;De l’état des terres et des personnes dans la paroisse d’Amblainville (Vexin français) du XIIe au XVe siècle;Manneville, De;Aymar;male;1876;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_06;h2067;Vexin français
ENCPOS_1876_07;h2114;Étude sur la vénerie et la fauconnerie royales en France au Moyen Âge;Martin;Henry;male;1876;1902;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_07;h2114;France
ENCPOS_1876_08;h2591;L’ordre du Temple et la série de ses commandeurs en Roussillon;Raymond, De;Charles;male;1876;1903;1312;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_08;h2591;Roussillon
ENCPOS_1876_09;h2976;La juridiction commerciale à Lyon, étude sur conservation des privilèges des foires de Lyon (1463-1795);Vaesen;Joseph;male;1876;1904;1795;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_09;h2976;Lyon
ENCPOS_1876_09;h2976;La juridiction commerciale à Lyon, étude sur conservation des privilèges des foires de Lyon (1463-1795);Vaesen;Joseph;male;1876;1904;1795;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1876_09;h2976;Lyon
ENCPOS_1877_02;h0323;Les sires de Picquigny, vidames d’Amiens du xie au XIVe siècle;Bonnault D’houet, De;Marie-Louis-Xavier;male;1877;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1877_02;h0323;Picquigny
ENCPOS_1877_02;h0323;Les sires de Picquigny, vidames d’Amiens du xie au XIVe siècle;Bonnault D’houet, De;Marie-Louis-Xavier;male;1877;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1877_02;h0323;Amiens
ENCPOS_1877_05;h0987;La marine militaire en France au commencement de la guerre de Cent ans;Dufourmantelle;Charles;male;1877;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1877_05;h0987;France
ENCPOS_1878_02;h0362;Notice sur le bailliage et la prévôté de Vitry-le-François;Bouchot;Henry;male;1878;1902;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_02;h0362;Vitry-le-François
ENCPOS_1878_03;h0831;Étude sur l’administration municipale à Tours sous le gouvernement des élus : 1356-1462;Delaville Le Roux;Joseph-Marie-Antoine;male;1878;1903;1462;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_03;h0831;Tours
ENCPOS_1878_06;h1158;Essai sur l’histoire de Senlis au Moyen Âge;Flammermont;Jules;male;1878;1901;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_06;h1158;Senlis
ENCPOS_1878_07;h1223;Les baillis de Macon sénéchaux de Lyon (1239-1790);Furgeot;Henri;male;1878;1903;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_07;h1223;Lyon
ENCPOS_1878_09;h1946;Contribution à l’histoire des relations de la France avec l’Allemagne sous Charles VII;Leroux;Alfred;male;1878;1903;1461;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_09;h1946;France
ENCPOS_1878_09;h1946;Contribution à l’histoire des relations de la France avec l’Allemagne sous Charles VII;Leroux;Alfred;male;1878;1903;1461;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_09;h1946;Allemagne
ENCPOS_1878_10;h2368;La marine militaire du Ponant entre 1364 et 1374;Pajot;Léon;male;1878;1903;1374;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_10;h2368;Ponant
ENCPOS_1878_11;h2463;Étude sur le dialecte du Lyonnais et des provinces voisines aux XIIIe et XIVe siècles;Philipon;Edouard-Paul-Lucien;male;1878;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_11;h2463;Lyonnais
ENCPOS_1878_13;h2589;Les institutions municipales de Narbonne au Moyen Âge (1229-1508);Raunié;Émile;male;1878;1903;1508;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1878_13;h2589;Narbonne
ENCPOS_1879_01;h0394;Recherches sur l’hôtel royal de Saint-Pol à Paris;Bournon;Fernand;male;1879;1903;1418;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1879_01;h0394;hôtel royal de Saint-Pol
ENCPOS_1879_01;h0394;Recherches sur l’hôtel royal de Saint-Pol à Paris;Bournon;Fernand;male;1879;1903;1418;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1879_01;h0394;Paris
ENCPOS_1879_02;h1109;Clément VI et la guerre de Cent ans. Étude sur les rapports de ce pape avec les rois de France et d’Angleterre pendant son pontificat;Faucon;Maurice;male;1879;1903;1352;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1879_02;h1109;Angleterre
ENCPOS_1879_05;h1688;Négociations diplomatiques entre les Suisses et les États qui ont pris part aux guerres d Italie de 1506 à Juin 1512;Kohler;Charles;male;1879;1904;1512;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1879_05;h1688;Suisses
ENCPOS_1879_05;h1688;Négociations diplomatiques entre les Suisses et les États qui ont pris part aux guerres d Italie de 1506 à Juin 1512;Kohler;Charles;male;1879;1904;1512;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1879_05;h1688;Juin 1512
ENCPOS_1879_07;h2468;La Provence de 1245 à 1252, premières années de Charles d Anjou;Philippon;Georges;male;1879;1903;1252;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1879_07;h2468;La Provence
ENCPOS_1880_01;h0624;Recherches sur les Grands Jours de Troyes sous Charles V et Charles VI;Chevreux;Paul;male;1880;1903;1422;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_01;h0624;Grands Jours de Troyes
ENCPOS_1880_02;h0714;Introduction au cartulaire de Saint-Spire de Corbeil, suivie du cartulaire;Coüard-Luys;Émile;male;1880;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_02;h0714;Saint-Spire
ENCPOS_1880_02;h0714;Introduction au cartulaire de Saint-Spire de Corbeil, suivie du cartulaire;Coüard-Luys;Émile;male;1880;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_02;h0714;Corbeil
ENCPOS_1880_04;h1078;Étude sur le gouvernement et l’administration de la ville d’Orléans (XIIe-XVIIIe siècle);Estienne;Charles;male;1880;1903;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_04;h1078;Orléans
ENCPOS_1880_08;h2005;La franche sergenterie des chapitres cathédraux et des collégiales et en particulier la franche sergenterie du chapitre de Reims;Loriquet;Henri;male;1880;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_08;h2005;Reims
ENCPOS_1880_09;h2263;Étude sur la vie et l’administration de Maurice de Sully, évêque de Paris (1160-1196);Mortet;Victor;male;1880;1903;1196;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_09;h2263;Paris
ENCPOS_1880_10;h2468;La Provence de 1245 à 1252 (premières années du règne de Charles Ier);Philippon;Georges;male;1880;1903;1252;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_10;h2468;La Provence
ENCPOS_1880_11;h2722;Conon de Béthune, trouvère (XIIe-XIIIe siècle);Rouchon;Gilbert;male;1880;1903;1220;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_11;h2722;Conon
ENCPOS_1880_11;h2722;Conon de Béthune, trouvère (XIIe-XIIIe siècle);Rouchon;Gilbert;male;1880;1903;1220;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1880_11;h2722;Béthune
ENCPOS_1881_01;h0184;Étude sur la diplomatique des ducs de Normandie, 912-1189;Bénet;Armand;male;1881;1902;1189;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_01;h0184;ducs de Normandie
ENCPOS_1881_02;h0692;Le Coutumier de la vicomté de Dieppe;Coppinger;Emmanuel;male;1881;1903;1396;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_02;h0692;Dieppe
ENCPOS_1881_05;h1202;De l’affranchissement et de la condition des affranchis dans la Gaule franque;Fournier;Pierre-Joseph-Marcel;male;1881;1901;799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_05;h1202;Gaule
ENCPOS_1881_07;h1393;Essai sur l’organisation municipale de Toulouse au Moyen Âge (XIIe, XIIIe et XIVe siècles);Grandjean;Charles;male;1881;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_07;h1393;Toulouse
ENCPOS_1881_08;h1402;Essai sur l’histoire politique du chapitre de Notre-Dame de Paris pendant la domination anglaise (1420-1436);Grasoreille;Georges;male;1881;1903;1436;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_08;h1402;Notre-Dame de Paris
ENCPOS_1881_09;h1459;Les maisons assises à Saint-Germain-des-Prés et à Paris en la censive et haute justice de l’abbaye de Saint-Germain-des-Prés aux XIVe et XVe siècles;Guilhiermoz;Paul;male;1881;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_09;h1459;Saint-Germain-des-Prés
ENCPOS_1881_09;h1459;Les maisons assises à Saint-Germain-des-Prés et à Paris en la censive et haute justice de l’abbaye de Saint-Germain-des-Prés aux XIVe et XVe siècles;Guilhiermoz;Paul;male;1881;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_09;h1459;Paris
ENCPOS_1881_09;h1459;Les maisons assises à Saint-Germain-des-Prés et à Paris en la censive et haute justice de l’abbaye de Saint-Germain-des-Prés aux XIVe et XVe siècles;Guilhiermoz;Paul;male;1881;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_09;h1459;abbaye de Saint-Germain-des-Prés
ENCPOS_1881_10;h1513;Philippe de Navarre, comte de Longueville (1334-1363);Helleu;Joseph;male;1881;1903;1363;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_10;h1513;Longueville
ENCPOS_1881_13;h3097;Étude sur les relations du roi de Bohême Jean de Luxembourg avec la France;Welvert;Eugène;male;1881;1903;1346;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1881_13;h3097;Bohême
ENCPOS_1882_01;h0229;La vie intérieure d’un hospice du XIVe au XVIe siècle Étude sur l’organisation de la maison de Saint-Esprit-en-Grève à Paris, d’après un manuscrit inédit de la Bibliothèque nationale et divers documents conservés aux archives de l’Assistance publique;Berthelé;Joseph;male;1882;1903;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_01;h0229;Saint-Esprit-en-Grève
ENCPOS_1882_01;h0229;La vie intérieure d’un hospice du XIVe au XVIe siècle Étude sur l’organisation de la maison de Saint-Esprit-en-Grève à Paris, d’après un manuscrit inédit de la Bibliothèque nationale et divers documents conservés aux archives de l’Assistance publique;Berthelé;Joseph;male;1882;1903;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_01;h0229;Paris
ENCPOS_1882_02;h0393;L’Université de Caen de 1432 à 1521, depuis la fondation par Henri VI, roi d’Angleterre, jusqu’à la réforme par François Ier;Bourmont, De;Amédée;male;1882;1903;1521;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_02;h0393;Université de Caen
ENCPOS_1882_02;h0393;L’Université de Caen de 1432 à 1521, depuis la fondation par Henri VI, roi d’Angleterre, jusqu’à la réforme par François Ier;Bourmont, De;Amédée;male;1882;1903;1521;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_02;h0393;Angleterre
ENCPOS_1882_03;h1459;Étude sur les actes de notaires à Marseille à la fin du XIVe siècle et au commencement du XVe (1378-1407), d’après une collection de registres conservés à la Bibliothèque nationale;Guilhiermoz;Paul;male;1882;1903;1407;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_03;h1459;Marseille
ENCPOS_1882_04;h1877;Essai biographique sur Jean, bâtard d’Orléans, comte de Dunois (1400-1468);Lecestre;Léon;male;1882;1903;1468;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_04;h1877;Orléans
ENCPOS_1882_05;h2261;Essai sur la politique de Grégoire le Grand en Gaule, d’après ses lettres;Moris;Henri;male;1882;1901;604;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_05;h2261;Gaule
ENCPOS_1882_06;h2262;Étude sur le Livre des constitucions demenées el chastelet de Paris, et nouvelle édition de ce texte, avec notes;Mortet;Charles;male;1882;1902;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_06;h2262;Paris
ENCPOS_1882_07;h2774;Essai sur la domination française à Gênes sous le règne de Charles VI (1396-1411);Salone;Émile;male;1882;1903;1411;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1882_07;h2774;Gênes
ENCPOS_1883_01;h0008;Étude sur le cartulaire de Gellone (804-1236);Alaus;Paul;male;1883;1902;1236;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_01;h0008;Gellone
ENCPOS_1883_02;h0042;Essai sur la géographie historique de l’Auvergne au XIIIe siècle;Argeliès;Jean;male;1883;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_02;h0042;Auvergne
ENCPOS_1883_03;h0270;Histoire du duché d’Athènes et de la baronnie d’Argos;Bisson De Sainte-Marie;René;male;1883;1903;1456;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_03;h0270;duché d'Athènes
ENCPOS_1883_03;h0270;Histoire du duché d’Athènes et de la baronnie d’Argos;Bisson De Sainte-Marie;René;male;1883;1903;1456;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_03;h0270;Argos
ENCPOS_1883_04;h0453;L’ancienne coutume de Paris, de la fin du XIIIe aux premières années du XVe siècle;Buche;Henri;male;1883;1903;1420;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_04;h0453;Paris
ENCPOS_1883_05;h0636;Recherches sur Antoine de Lorraine, comte de Vaudémont (1395 ?-1457) : sa vie, sa famille, ses domaines;Cicile;Albert;male;1883;1903;1457;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_05;h0636;Vaudémont
ENCPOS_1883_07;h0759;Essai sur la maison du Temple de Paris;Curzon, De;Henri;male;1883;1903;1314;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_07;h0759;Temple de Paris
ENCPOS_1883_08;h0819;Les avocats au Parlement de Paris (1300-1600);Delachenal;Roland;male;1883;1903;1600;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_08;h0819;Paris
ENCPOS_1883_09;h1026;Architecture religieuse du pays  de Vosges (1000-1250);Durand;Georges;male;1883;1902;1250;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_09;h1026;Vosges
ENCPOS_1883_11;h1231;Le Châtelet de Paris sous l’administration de Jean de Folleville, prévôt de Paris sous le règne de Charles VI (1389-1401);Gaillard;Joseph-Henri;male;1883;1903;1401;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_11;h1231;Châtelet de Paris
ENCPOS_1883_11;h1231;Le Châtelet de Paris sous l’administration de Jean de Folleville, prévôt de Paris sous le règne de Charles VI (1389-1401);Gaillard;Joseph-Henri;male;1883;1903;1401;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_11;h1231;Paris
ENCPOS_1883_13;h1895;Jean de Villiers, sire de l’Isle-Adam, maréchal de France (1384 à 1392-1437);Lefèvre-Pontalis;Germain;male;1883;1903;1437;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_13;h1895;Isle-Adam
ENCPOS_1883_15;h2122;L’amiral Chabot, seigneur de Brion (1492 ?-1542);Martineau;Alfred;male;1883;1904;1542;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_15;h2122;Brion
ENCPOS_1883_17;h2767;Les origines du fief en Franche-Comté et son organisation au XIIIe siècle;Sainte-Agathe, De;Joseph;male;1883;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_17;h2767;Franche
ENCPOS_1883_18;h2774;Essai sur la domination française à Gênes sous le règne de Charles VI (1396-1411);Salone;Émile;male;1883;1903;1411;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1883_18;h2774;Gênes
ENCPOS_1884_02;h0270;Histoire du duché d’Athènes et de la baronnie d’Argos;Bisson De Sainte-Marie;René;male;1884;1903;1456;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1884_02;h0270;duché d'Athènes
ENCPOS_1884_02;h0270;Histoire du duché d’Athènes et de la baronnie d’Argos;Bisson De Sainte-Marie;René;male;1884;1903;1456;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1884_02;h0270;Argos
ENCPOS_1884_03;h0368;Les états de Bourgogne, depuis leur origine jusqu’à la mort de Charles le Téméraire;Bougenot;Étienne-Symphorien;male;1884;1902;1477;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1884_03;h0368;Bourgogne
ENCPOS_1884_04;h0448;Essai sur l’élection et l’organisation des corps municipaux dans le sud-ouest de la France aux XIIIe et XIVe siècles;Brutails;Auguste;male;1884;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1884_04;h0448;France
ENCPOS_1884_05;h0546;Essai sur les églises romanes de l’ancien diocèse de Limoges (Creuse, Corrèze, Haute-Vienne). L’école limousine;Cessac, De;Jean;male;1884;1902;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1884_05;h0546;Limoges
